atom a,atom b,lowest distortion,a,b,c,alpha,beta,gamma,vpa,mu_b,metal_or_insulator
Eu,Pu,orthorhombic,5.846,6.071,8.42,90.0,90.0,90.0,14.940999999999999,0.8,insulator
Eu,Rb,cubic,4.28,4.28,4.28,90.0,90.0,90.0,15.683,0.0,metal
Eu,Re,orthorhombic,5.458,5.58,7.778,90.0,90.0,90.0,11.845,-0.002,metal
Eu,Rh,orthorhombic,5.371,5.626,7.717,90.0,90.0,90.0,11.66,0.194,metal
Eu,Ru,orthorhombic,5.413,5.571,7.738,90.0,90.0,90.0,11.669,0.383,metal
Eu,Sb,orthorhombic,5.676,5.893,8.142,90.0,90.0,90.0,13.617,0.0,metal
Eu,Sc,orthorhombic,5.567,5.786,7.954,90.0,90.0,90.0,12.808,0.2,metal
Eu,Si,cubic,3.593,3.593,3.593,90.0,90.0,90.0,9.277000000000001,0.0,insulator
Eu,Sm,orthorhombic,5.955,6.169,8.438,90.0,90.0,90.0,15.5,0.2,metal
Eu,Sn,orthorhombic,5.587,5.716,7.989,90.0,90.0,90.0,12.755,0.0,insulator
Eu,Sr,cubic,4.362,4.362,4.362,90.0,90.0,90.0,16.601,-0.081,metal
Eu,Ta,orthorhombic,5.561,5.643,7.948,90.0,90.0,90.0,12.47,0.0,metal
Eu,Tb,orthorhombic,5.907,6.1,8.269,90.0,90.0,90.0,14.899000000000001,0.199,metal
Eu,Tc,orthorhombic,5.446,5.552,7.754,90.0,90.0,90.0,11.720999999999998,0.268,metal
Eu,Te,orthorhombic,5.718,6.001,8.244,90.0,90.0,90.0,14.142999999999999,0.0,insulator
Eu,Th,orthorhombic,6.017,6.239,8.697,90.0,90.0,90.0,16.323,0.0,insulator
Eu,Ti,orthorhombic,5.443,5.458,7.697,90.0,90.0,90.0,11.432,0.0,insulator
Eu,Tl,orthorhombic,5.709,6.093,8.144,90.0,90.0,90.0,14.165999999999999,0.047,metal
Eu,Tm,orthorhombic,5.803,6.0,8.181,90.0,90.0,90.0,14.242,0.2,metal
Eu,U,cubic,4.399,4.399,4.399,90.0,90.0,90.0,17.029,0.382,metal
Eu,V,orthorhombic,5.361,5.369,7.689,90.0,90.0,90.0,11.065999999999999,0.2,metal
Eu,W,orthorhombic,5.503,5.595,7.854,90.0,90.0,90.0,12.094000000000001,0.0,metal
Eu,Y,orthorhombic,5.931,6.134,8.122,90.0,90.0,90.0,14.773,0.2,metal
Eu,Yb,cubic,4.107,4.107,4.107,90.0,90.0,90.0,13.857000000000001,0.083,metal
Eu,Zn,rhombohedral,5.295,5.295,5.295,62.8,62.8,62.8,11.16,-0.011,metal
Eu,Zr,orthorhombic,5.661,5.809,8.087,90.0,90.0,90.0,13.299000000000001,0.0,insulator
Fe,Ag,orthorhombic,5.105,5.26,8.427,90.0,90.0,90.0,11.314,0.861,metal
Fe,Al,cubic,3.615,3.615,3.615,90.0,90.0,90.0,9.452,0.997,metal
Fe,As,cubic,3.758,3.758,3.758,90.0,90.0,90.0,10.618,0.724,metal
Fe,Au,cubic,4.0,4.0,4.0,90.0,90.0,90.0,12.796,0.83,metal
Fe,B,cubic,3.322,3.322,3.322,90.0,90.0,90.0,7.332000000000001,0.999,metal
Fe,Be,cubic,4.319,4.319,4.319,90.0,90.0,90.0,16.116,0.718,metal
Fe,Cd,orthorhombic,5.404,5.444,8.272,90.0,90.0,90.0,12.169,0.8,metal
Fe,Ce,orthorhombic,5.697,5.723,8.764,90.0,90.0,90.0,14.287,1.0,insulator
Fe,Co,cubic,3.595,3.595,3.595,90.0,90.0,90.0,9.292,1.224,metal
Fe,Cr,cubic,3.942,3.942,3.942,90.0,90.0,90.0,12.253,1.433,metal
Fe,Cu,cubic,4.367,4.367,4.367,90.0,90.0,90.0,16.651,1.302,metal
Fe,Dy,cubic,4.263,4.263,4.263,90.0,90.0,90.0,15.497,1.001,metal
Fe,Er,cubic,4.12,4.12,4.12,90.0,90.0,90.0,13.992,0.818,metal
Fe,Eu,orthorhombic,5.643,5.67,8.401,90.0,90.0,90.0,13.439,0.8,insulator
Fe,Fe,cubic,3.725,3.725,3.725,90.0,90.0,90.0,10.338,1.658,metal
Fe,Ga,cubic,3.735,3.735,3.735,90.0,90.0,90.0,10.419,0.999,metal
Fe,Gd,orthorhombic,5.532,5.565,8.369,90.0,90.0,90.0,12.88,1.0,insulator
Fe,Hf,cubic,4.043,4.043,4.043,90.0,90.0,90.0,13.214,0.8,metal
Fe,Hg,orthorhombic,5.322,5.442,8.718,90.0,90.0,90.0,12.624,0.852,metal
Fe,Ho,cubic,4.491,4.491,4.491,90.0,90.0,90.0,18.12,1.001,metal
Fe,Ir,cubic,3.828,3.828,3.828,90.0,90.0,90.0,11.220999999999998,0.897,metal
Fe,La,orthorhombic,5.688,5.694,8.774,90.0,90.0,90.0,14.207,1.0,insulator
Fe,Li,orthorhombic,4.805,5.041,7.159,90.0,90.0,90.0,8.67,0.6,metal
Fe,Mn,cubic,3.715,3.715,3.715,90.0,90.0,90.0,10.255999999999998,1.487,metal
Fe,Mo,rhombohedral,5.404,5.404,5.404,59.4,59.4,59.4,10.999,0.417,metal
Fe,Nb,orthorhombic,5.289,5.448,7.654,90.0,90.0,90.0,11.027000000000001,0.603,metal
Fe,Ni,cubic,3.623,3.623,3.623,90.0,90.0,90.0,9.512,1.133,metal
Fe,Os,cubic,3.854,3.854,3.854,90.0,90.0,90.0,11.449000000000002,0.64,metal
Fe,Pm,orthorhombic,5.614,5.62,8.539,90.0,90.0,90.0,13.470999999999998,1.0,insulator
Fe,Pt,cubic,3.923,3.923,3.923,90.0,90.0,90.0,12.075,0.918,metal
Fe,Re,cubic,3.923,3.923,3.923,90.0,90.0,90.0,12.073,0.661,metal
Fe,Rh,cubic,3.859,3.859,3.859,90.0,90.0,90.0,11.49,1.044,metal
Fe,Si,cubic,3.512,3.512,3.512,90.0,90.0,90.0,8.664,0.8,metal
Fe,Sr,orthorhombic,5.582,5.783,9.064,90.0,90.0,90.0,14.629000000000001,0.8,metal
Fe,Ta,orthorhombic,5.178,5.767,7.432,90.0,90.0,90.0,11.095,0.619,metal
Fe,Tb,cubic,4.28,4.28,4.28,90.0,90.0,90.0,15.677999999999999,0.983,metal
Fe,Tc,orthorhombic,5.135,5.373,7.543,90.0,90.0,90.0,10.405,1.004,metal
Fe,Te,cubic,4.076,4.076,4.076,90.0,90.0,90.0,13.545,0.675,metal
Fe,Ti,cubic,3.824,3.824,3.824,90.0,90.0,90.0,11.18,0.799,metal
Fe,Tl,orthorhombic,5.458,5.471,8.441,90.0,90.0,90.0,12.604000000000001,1.0,insulator
Fe,Tm,cubic,4.187,4.187,4.187,90.0,90.0,90.0,14.675,1.003,metal
Fe,Yb,orthorhombic,5.523,5.641,8.013,90.0,90.0,90.0,12.484000000000002,1.081,metal
Fe,Zn,cubic,4.261,4.261,4.261,90.0,90.0,90.0,15.474,1.2,metal
Fe,Zr,cubic,4.099,4.099,4.099,90.0,90.0,90.0,13.774000000000001,0.8,metal
Ga,Ac,orthorhombic,4.54,6.777,10.328,90.0,90.0,90.0,15.888,0.0,insulator
Ga,Ag,orthorhombic,5.139,5.195,8.455,90.0,90.0,90.0,11.287,,metal
Ga,Al,cubic,3.638,3.638,3.638,90.0,90.0,90.0,9.633,,metal
Ga,As,cubic,3.793,3.793,3.793,90.0,90.0,90.0,10.91,,metal
Ga,Au,cubic,4.033,4.033,4.033,90.0,90.0,90.0,13.124,,metal
Ga,B,cubic,3.334,3.334,3.334,90.0,90.0,90.0,7.415,,metal
Ga,Ba,orthorhombic,5.418,6.343,9.417,90.0,90.0,90.0,16.180999999999997,,metal
Ga,Be,cubic,3.425,3.425,3.425,90.0,90.0,90.0,8.033,,metal
Ga,Bi,orthorhombic,5.373,6.159,9.071,90.0,90.0,90.0,15.009,,insulator
Ga,Ca,orthorhombic,5.274,5.665,8.555,90.0,90.0,90.0,12.78,,metal
Ga,Cd,orthorhombic,5.318,5.556,8.321,90.0,90.0,90.0,12.293,,metal
Ga,Ce,rhombohedral,6.35,6.35,6.35,54.2,54.2,54.2,15.64,0.0,insulator
Ga,Co,cubic,4.487,4.487,4.487,90.0,90.0,90.0,18.073,0.405,metal
Ga,Cr,cubic,3.763,3.763,3.763,90.0,90.0,90.0,10.66,0.433,metal
Ga,Cs,cubic,4.405,4.405,4.405,90.0,90.0,90.0,17.095,,metal
Ga,Cu,cubic,3.68,3.68,3.68,90.0,90.0,90.0,9.964,,metal
Ga,Dy,cubic,4.355,4.355,4.355,90.0,90.0,90.0,16.516,-0.401,metal
Ga,Er,cubic,4.304,4.304,4.304,90.0,90.0,90.0,15.944,-0.408,metal
Ga,Eu,orthorhombic,5.225,5.829,8.783,90.0,90.0,90.0,13.375,0.2,insulator
Ga,Fe,cubic,3.753,3.753,3.753,90.0,90.0,90.0,10.572000000000001,0.751,metal
Ga,Ga,cubic,3.787,3.787,3.787,90.0,90.0,90.0,10.857999999999999,,metal
Ga,Gd,rhombohedral,5.996,5.996,5.996,55.6,55.6,55.6,13.7,0.0,insulator
Ga,Ge,cubic,3.722,3.722,3.722,90.0,90.0,90.0,10.315999999999999,,metal
Ga,Hf,cubic,4.078,4.078,4.078,90.0,90.0,90.0,13.565,0.042,metal
Ga,Hg,cubic,4.135,4.135,4.135,90.0,90.0,90.0,14.145,,metal
Ga,Ho,cubic,4.346,4.346,4.346,90.0,90.0,90.0,16.417,-0.402,metal
Ga,In,cubic,4.098,4.098,4.098,90.0,90.0,90.0,13.767999999999999,,metal
Ga,Ir,cubic,3.912,3.912,3.912,90.0,90.0,90.0,11.978,0.121,metal
Ga,K,orthorhombic,5.73,6.759,7.86,90.0,90.0,90.0,15.222000000000001,,insulator
Ga,La,rhombohedral,6.404,6.404,6.404,53.7,53.7,53.7,15.84,0.0,insulator
Ga,Li,cubic,3.524,3.524,3.524,90.0,90.0,90.0,8.755,,metal
Ga,Lu,cubic,4.243,4.243,4.243,90.0,90.0,90.0,15.276,-0.398,metal
Ga,Mg,cubic,3.795,3.795,3.795,90.0,90.0,90.0,10.927999999999999,,metal
Ga,Mn,cubic,3.745,3.745,3.745,90.0,90.0,90.0,10.503,0.611,metal
Ga,Mo,cubic,3.934,3.934,3.934,90.0,90.0,90.0,12.174000000000001,0.0,metal
Ga,Na,orthorhombic,5.574,6.025,7.156,90.0,90.0,90.0,12.015999999999998,,insulator
Ga,Nb,tetragonal,3.963,3.963,4.175,90.0,90.0,90.0,13.115,0.0,insulator
Ga,Nd,rhombohedral,6.254,6.254,6.254,54.3,54.3,54.3,14.98,0.0,insulator
Ga,Ni,cubic,3.651,3.651,3.651,90.0,90.0,90.0,9.735,0.149,metal
Ga,Np,rhombohedral,6.146,6.146,6.146,56.2,56.2,56.2,14.96,0.8,insulator
Ga,Os,cubic,3.896,3.896,3.896,90.0,90.0,90.0,11.827,0.003,metal
Ga,Pa,orthorhombic,6.024,6.07,8.592,90.0,90.0,90.0,15.708,0.0,insulator
Ga,Pd,cubic,3.916,3.916,3.916,90.0,90.0,90.0,12.012,,metal
Ga,Pm,rhombohedral,6.202,6.202,6.202,54.5,54.5,54.5,14.693,0.0,insulator
Ga,Pr,rhombohedral,6.299,6.299,6.299,54.2,54.2,54.2,15.29,0.0,insulator
Ga,Pt,cubic,3.953,3.953,3.953,90.0,90.0,90.0,12.354000000000001,0.0,metal
Ga,Pu,orthorhombic,5.363,6.069,9.28,90.0,90.0,90.0,15.100999999999999,1.0,insulator
Ga,Rb,orthorhombic,5.779,7.022,8.261,90.0,90.0,90.0,16.762999999999998,,insulator
Ga,Re,cubic,3.909,3.909,3.909,90.0,90.0,90.0,11.944,0.0,metal
Ga,Rh,cubic,3.891,3.891,3.891,90.0,90.0,90.0,11.785,0.134,metal
Ga,Ru,cubic,3.882,3.882,3.882,90.0,90.0,90.0,11.697000000000001,0.005,metal
Ga,Sb,cubic,3.993,3.993,3.993,90.0,90.0,90.0,12.735999999999999,,metal
Ga,Sc,cubic,4.022,4.022,4.022,90.0,90.0,90.0,13.008,-0.011,metal
Ga,Si,cubic,3.546,3.546,3.546,90.0,90.0,90.0,8.921,,metal
Ga,Sm,rhombohedral,6.069,6.069,6.069,55.6,55.6,55.6,14.206,0.0,insulator
Ga,Sn,cubic,4.018,4.018,4.018,90.0,90.0,90.0,12.978,,metal
Ga,Sr,orthorhombic,5.305,5.986,9.064,90.0,90.0,90.0,14.390999999999998,,metal
Ga,Ta,tetragonal,3.966,3.966,4.044,90.0,90.0,90.0,12.719000000000001,0.0,insulator
Ga,Tb,rhombohedral,5.972,5.972,5.972,55.6,55.6,55.6,13.53,0.0,insulator
Ga,Tc,rhombohedral,5.131,5.131,5.131,63.6,63.6,63.6,10.321,0.19,metal
Ga,Te,cubic,4.082,4.082,4.082,90.0,90.0,90.0,13.607000000000001,,metal
Ga,Th,cubic,4.515,4.515,4.515,90.0,90.0,90.0,18.410999999999998,-0.178,metal
Ga,Ti,cubic,3.858,3.858,3.858,90.0,90.0,90.0,11.481,0.0,metal
Ga,Tl,orthorhombic,5.393,5.52,8.475,90.0,90.0,90.0,12.615,,insulator
Ga,Tm,cubic,4.294,4.294,4.294,90.0,90.0,90.0,15.834000000000001,-0.399,metal
Ga,U,tetragonal,4.308,4.332,4.332,90.0,90.0,90.0,16.167,0.2,insulator
Ga,V,cubic,3.787,3.787,3.787,90.0,90.0,90.0,10.860999999999999,-0.078,metal
Ga,W,cubic,3.939,3.939,3.939,90.0,90.0,90.0,12.222000000000001,0.0,metal
Ga,Y,rhombohedral,5.952,5.952,5.952,55.6,55.6,55.6,13.399000000000001,0.0,insulator
Ga,Yb,orthorhombic,5.187,5.641,8.468,90.0,90.0,90.0,12.389000000000001,,metal
Ga,Zn,cubic,3.783,3.783,3.783,90.0,90.0,90.0,10.825999999999999,,metal
Ga,Zr,cubic,4.143,4.143,4.143,90.0,90.0,90.0,14.219000000000001,-0.088,metal
Gd,Ac,cubic,4.663,4.663,4.663,90.0,90.0,90.0,20.281,0.0,metal
Gd,Ag,cubic,4.023,4.023,4.023,90.0,90.0,90.0,13.023,0.0,metal
Gd,Al,orthorhombic,5.221,5.333,7.428,90.0,90.0,90.0,10.339,0.0,insulator
Gd,As,cubic,4.0,4.0,4.0,90.0,90.0,90.0,12.804,0.0,metal
Gd,Au,cubic,4.098,4.098,4.098,90.0,90.0,90.0,13.762,0.0,metal
Gd,B,cubic,3.477,3.477,3.477,90.0,90.0,90.0,8.405,0.0,insulator
Gd,Ba,orthorhombic,6.507,6.793,8.517,90.0,90.0,90.0,18.822,0.201,insulator
Gd,Be,orthorhombic,5.025,5.08,7.111,90.0,90.0,90.0,9.075,0.2,metal
Gd,Bi,cubic,4.365,4.365,4.365,90.0,90.0,90.0,16.633,0.0,metal
Gd,Ca,cubic,4.117,4.117,4.117,90.0,90.0,90.0,13.96,0.2,metal
Gd,Cd,cubic,4.094,4.094,4.094,90.0,90.0,90.0,13.727,0.0,metal
Gd,Ce,cubic,4.537,4.537,4.537,90.0,90.0,90.0,18.68,0.0,insulator
Gd,Cr,orthorhombic,5.307,5.585,7.625,90.0,90.0,90.0,11.300999999999998,0.6,insulator
Gd,Cu,orthorhombic,5.251,5.86,7.265,90.0,90.0,90.0,11.177999999999999,0.0,metal
Gd,Dy,cubic,4.266,4.266,4.266,90.0,90.0,90.0,15.526,0.0,insulator
Gd,Er,cubic,4.219,4.219,4.219,90.0,90.0,90.0,15.015,0.0,insulator
Gd,Eu,cubic,4.259,4.259,4.259,90.0,90.0,90.0,15.453,0.106,metal
Gd,Fe,orthorhombic,5.33,5.614,7.646,90.0,90.0,90.0,11.439,1.0,insulator
Gd,Ga,orthorhombic,5.305,5.571,7.608,90.0,90.0,90.0,11.244000000000002,0.0,insulator
Gd,Gd,cubic,4.319,4.319,4.319,90.0,90.0,90.0,16.115,0.0,insulator
Gd,Ge,cubic,3.881,3.881,3.881,90.0,90.0,90.0,11.687999999999999,0.0,metal
Gd,Hf,orthorhombic,5.492,6.076,7.576,90.0,90.0,90.0,12.640999999999998,0.001,metal
Gd,Hg,cubic,4.191,4.191,4.191,90.0,90.0,90.0,14.725999999999999,0.0,metal
Gd,Ho,cubic,4.243,4.243,4.243,90.0,90.0,90.0,15.277000000000001,0.0,insulator
Gd,In,cubic,4.05,4.05,4.05,90.0,90.0,90.0,13.283,0.0,insulator
Gd,Ir,cubic,3.958,3.958,3.958,90.0,90.0,90.0,12.398,0.0,metal
Gd,K,orthorhombic,6.012,6.054,10.052,90.0,90.0,90.0,18.295,0.4,metal
Gd,La,cubic,4.515,4.515,4.515,90.0,90.0,90.0,18.403,0.0,insulator
Gd,Li,orthorhombic,5.0,5.798,7.308,90.0,90.0,90.0,10.592,0.4,metal
Gd,Lu,cubic,4.155,4.155,4.155,90.0,90.0,90.0,14.345,0.0,insulator
Gd,Mg,orthorhombic,5.347,5.732,7.558,90.0,90.0,90.0,11.581,0.2,metal
Gd,Mn,orthorhombic,5.319,5.74,7.527,90.0,90.0,90.0,11.491,0.8,insulator
Gd,Mo,cubic,3.958,3.958,3.958,90.0,90.0,90.0,12.4,0.005,metal
Gd,Na,cubic,3.933,3.933,3.933,90.0,90.0,90.0,12.165999999999999,0.4,metal
Gd,Nb,cubic,4.028,4.028,4.028,90.0,90.0,90.0,13.069,0.001,metal
Gd,Nd,cubic,4.453,4.453,4.453,90.0,90.0,90.0,17.658,0.0,insulator
Gd,Ni,orthorhombic,5.216,5.505,7.459,90.0,90.0,90.0,10.708,0.2,metal
Gd,Np,cubic,4.423,4.423,4.423,90.0,90.0,90.0,17.305999999999997,0.789,metal
Gd,Os,cubic,3.941,3.941,3.941,90.0,90.0,90.0,12.242,0.005,metal
Gd,Pa,cubic,4.463,4.463,4.463,90.0,90.0,90.0,17.779,0.295,metal
Gd,Pb,cubic,4.264,4.264,4.264,90.0,90.0,90.0,15.508,0.0,metal
Gd,Pd,orthorhombic,5.423,5.911,7.558,90.0,90.0,90.0,12.113,0.003,metal
Gd,Pm,cubic,4.413,4.413,4.413,90.0,90.0,90.0,17.185,0.0,insulator
Gd,Pr,cubic,4.492,4.492,4.492,90.0,90.0,90.0,18.13,0.0,insulator
Gd,Pt,cubic,4.015,4.015,4.015,90.0,90.0,90.0,12.949000000000002,0.0,metal
Gd,Pu,cubic,4.365,4.365,4.365,90.0,90.0,90.0,16.632,0.947,metal
Gd,Rb,orthorhombic,6.026,6.051,10.916,90.0,90.0,90.0,19.903,0.4,metal
Gd,Re,cubic,3.95,3.95,3.95,90.0,90.0,90.0,12.322000000000001,0.162,metal
Gd,Rh,orthorhombic,5.291,5.787,7.654,90.0,90.0,90.0,11.717,0.0,insulator
Gd,Ru,cubic,3.918,3.918,3.918,90.0,90.0,90.0,12.032,0.121,metal
Gd,Sb,cubic,4.212,4.212,4.212,90.0,90.0,90.0,14.94,-0.001,metal
Gd,Sc,orthorhombic,5.462,5.744,7.903,90.0,90.0,90.0,12.399000000000001,0.0,insulator
Gd,Si,cubic,3.702,3.702,3.702,90.0,90.0,90.0,10.145,0.0,metal
Gd,Sm,cubic,4.385,4.385,4.385,90.0,90.0,90.0,16.867,0.0,insulator
Gd,Sn,cubic,4.109,4.109,4.109,90.0,90.0,90.0,13.873,0.0,metal
Gd,Sr,orthorhombic,5.868,5.882,9.732,90.0,90.0,90.0,16.796,0.108,metal
Gd,Ta,cubic,4.006,4.006,4.006,90.0,90.0,90.0,12.86,0.001,metal
Gd,Tb,cubic,4.292,4.292,4.292,90.0,90.0,90.0,15.81,0.0,insulator
Gd,Tc,cubic,3.938,3.938,3.938,90.0,90.0,90.0,12.216,0.314,metal
Gd,Te,cubic,4.236,4.236,4.236,90.0,90.0,90.0,15.202,0.003,metal
Gd,Th,cubic,4.552,4.552,4.552,90.0,90.0,90.0,18.865,0.011,metal
Gd,Ti,orthorhombic,5.341,5.687,7.675,90.0,90.0,90.0,11.654000000000002,0.2,metal
Gd,Tl,orthorhombic,5.626,5.984,8.458,90.0,90.0,90.0,14.239,0.001,insulator
Gd,Tm,cubic,4.195,4.195,4.195,90.0,90.0,90.0,14.761,0.0,insulator
Gd,U,cubic,4.389,4.389,4.389,90.0,90.0,90.0,16.910999999999998,0.539,metal
Gd,V,orthorhombic,5.336,5.697,7.649,90.0,90.0,90.0,11.626,0.4,insulator
Gd,W,cubic,3.963,3.963,3.963,90.0,90.0,90.0,12.45,0.001,metal
Gd,Y,cubic,4.266,4.266,4.266,90.0,90.0,90.0,15.525,0.0,insulator
Gd,Yb,cubic,4.104,4.104,4.104,90.0,90.0,90.0,13.821,0.158,metal
Gd,Zn,orthorhombic,5.274,5.792,7.52,90.0,90.0,90.0,11.485999999999999,0.0,metal
Gd,Zr,cubic,4.125,4.125,4.125,90.0,90.0,90.0,14.033,0.0,metal
Ge,Ac,orthorhombic,5.918,6.3,8.815,90.0,90.0,90.0,16.432000000000002,0.0,metal
Ge,Ag,cubic,3.997,3.997,3.997,90.0,90.0,90.0,12.767999999999999,,metal
Ge,Al,cubic,3.695,3.695,3.695,90.0,90.0,90.0,10.092,,metal
Ge,As,cubic,3.869,3.869,3.869,90.0,90.0,90.0,11.579,,metal
Ge,Au,cubic,4.038,4.038,4.038,90.0,90.0,90.0,13.171,,metal
Ge,B,cubic,3.374,3.374,3.374,90.0,90.0,90.0,7.68,,metal
Ge,Ba,orthorhombic,5.186,6.053,11.006,90.0,90.0,90.0,17.277,,insulator
Ge,Be,cubic,3.457,3.457,3.457,90.0,90.0,90.0,8.262,,metal
Ge,Bi,cubic,4.262,4.262,4.262,90.0,90.0,90.0,15.485999999999999,,metal
Ge,Ce,orthorhombic,5.774,6.139,8.589,90.0,90.0,90.0,15.220999999999998,0.0,metal
Ge,Co,cubic,3.713,3.713,3.713,90.0,90.0,90.0,10.238999999999999,0.532,metal
Ge,Cr,cubic,3.782,3.782,3.782,90.0,90.0,90.0,10.822000000000001,0.4,metal
Ge,Cs,orthorhombic,5.682,6.742,9.536,90.0,90.0,90.0,18.264,,insulator
Ge,Cu,cubic,3.725,3.725,3.725,90.0,90.0,90.0,10.335,,metal
Ge,Dy,cubic,4.278,4.278,4.278,90.0,90.0,90.0,15.662,0.199,metal
Ge,Er,cubic,4.242,4.242,4.242,90.0,90.0,90.0,15.27,-0.196,metal
Ge,Eu,orthorhombic,5.203,5.204,10.0,90.0,90.0,90.0,13.539000000000001,0.0,insulator
Ge,Fe,cubic,3.774,3.774,3.774,90.0,90.0,90.0,10.753,0.8,metal
Ge,Ga,cubic,3.838,3.838,3.838,90.0,90.0,90.0,11.304,,metal
Ge,Gd,cubic,4.308,4.308,4.308,90.0,90.0,90.0,15.985,0.012,metal
Ge,Ge,tetragonal,3.572,3.572,4.448,90.0,90.0,90.0,11.35,,insulator
Ge,Hf,orthorhombic,5.421,5.756,7.86,90.0,90.0,90.0,12.262,0.0,insulator
Ge,Hg,cubic,4.129,4.129,4.129,90.0,90.0,90.0,14.082,,metal
Ge,Ho,cubic,4.255,4.255,4.255,90.0,90.0,90.0,15.41,0.002,metal
Ge,In,cubic,4.102,4.102,4.102,90.0,90.0,90.0,13.8,,metal
Ge,Ir,cubic,3.918,3.918,3.918,90.0,90.0,90.0,12.03,0.009,metal
Ge,K,orthorhombic,5.311,6.198,9.294,90.0,90.0,90.0,15.298,,insulator
Ge,La,cubic,4.461,4.461,4.461,90.0,90.0,90.0,17.750999999999998,0.2,metal
Ge,Li,cubic,3.564,3.564,3.564,90.0,90.0,90.0,9.052,,metal
Ge,Lu,cubic,4.19,4.19,4.19,90.0,90.0,90.0,14.708,-0.2,metal
Ge,Mg,cubic,3.855,3.855,3.855,90.0,90.0,90.0,11.457,,metal
Ge,Mn,cubic,3.76,3.76,3.76,90.0,90.0,90.0,10.629000000000001,0.6,metal
Ge,Mo,orthorhombic,5.283,5.684,7.696,90.0,90.0,90.0,11.552999999999999,0.346,metal
Ge,Na,orthorhombic,5.082,5.579,8.635,90.0,90.0,90.0,12.24,,insulator
Ge,Nb,orthorhombic,5.31,5.812,7.795,90.0,90.0,90.0,12.027999999999999,0.195,metal
Ge,Nd,cubic,4.425,4.425,4.425,90.0,90.0,90.0,17.333,0.2,metal
Ge,Ni,cubic,3.701,3.701,3.701,90.0,90.0,90.0,10.14,0.218,metal
Ge,Np,cubic,4.308,4.308,4.308,90.0,90.0,90.0,15.992,0.569,metal
Ge,Os,cubic,3.91,3.91,3.91,90.0,90.0,90.0,11.950999999999999,0.208,metal
Ge,Pb,rhombohedral,6.153,6.153,6.153,58.4,58.4,58.4,15.853,,insulator
Ge,Pd,cubic,3.925,3.925,3.925,90.0,90.0,90.0,12.095,,metal
Ge,Pm,cubic,4.397,4.397,4.397,90.0,90.0,90.0,16.998,0.2,metal
Ge,Pr,cubic,4.454,4.454,4.454,90.0,90.0,90.0,17.667,0.2,metal
Ge,Pt,cubic,3.962,3.962,3.962,90.0,90.0,90.0,12.442,0.001,metal
Ge,Pu,cubic,4.341,4.341,4.341,90.0,90.0,90.0,16.361,0.8,metal
Ge,Rb,orthorhombic,5.43,6.452,9.491,90.0,90.0,90.0,16.625999999999998,,insulator
Ge,Re,cubic,3.919,3.919,3.919,90.0,90.0,90.0,12.042,0.0,metal
Ge,Rh,cubic,3.9,3.9,3.9,90.0,90.0,90.0,11.86,0.049,metal
Ge,Ru,cubic,3.899,3.899,3.899,90.0,90.0,90.0,11.859000000000002,0.326,metal
Ge,Sb,cubic,4.068,4.068,4.068,90.0,90.0,90.0,13.468,,metal
Ge,Sc,cubic,4.043,4.043,4.043,90.0,90.0,90.0,13.22,0.006,metal
Ge,Si,tetragonal,3.419,3.419,4.324,90.0,90.0,90.0,10.11,,insulator
Ge,Sm,cubic,4.381,4.381,4.381,90.0,90.0,90.0,16.819000000000003,-0.022,metal
Ge,Sn,orthorhombic,5.274,5.879,7.909,90.0,90.0,90.0,12.262,,insulator
Ge,Sr,orthorhombic,5.208,5.272,10.54,90.0,90.0,90.0,14.470999999999998,,insulator
Ge,Tb,cubic,4.296,4.296,4.296,90.0,90.0,90.0,15.855,0.201,metal
Ge,Tc,cubic,3.901,3.901,3.901,90.0,90.0,90.0,11.870999999999999,0.004,metal
Ge,Te,cubic,4.166,4.166,4.166,90.0,90.0,90.0,14.464,,metal
Ge,Th,cubic,4.546,4.546,4.546,90.0,90.0,90.0,18.789,0.0,insulator
Ge,Ti,tetragonal,3.784,3.784,4.218,90.0,90.0,90.0,12.078,0.0,insulator
Ge,Tl,rhombohedral,6.133,6.133,6.133,56.6,56.6,56.6,15.020999999999999,,metal
Ge,Tm,cubic,4.225,4.225,4.225,90.0,90.0,90.0,15.088,0.003,metal
Ge,U,cubic,4.319,4.319,4.319,90.0,90.0,90.0,16.111,0.147,metal
Ge,V,tetragonal,3.75,3.75,4.232,90.0,90.0,90.0,11.902000000000001,0.2,insulator
Ge,W,tetragonal,3.884,4.015,4.015,90.0,90.0,90.0,12.520999999999999,0.001,metal
Ge,Y,cubic,4.296,4.296,4.296,90.0,90.0,90.0,15.857999999999999,0.201,metal
Ge,Yb,orthorhombic,5.191,5.22,9.326,90.0,90.0,90.0,12.636,,insulator
Ge,Zn,cubic,3.835,3.835,3.835,90.0,90.0,90.0,11.279000000000002,,metal
Ge,Zr,cubic,4.125,4.125,4.125,90.0,90.0,90.0,14.040999999999999,0.0,insulator
Hf,Ac,orthorhombic,5.924,6.723,7.772,90.0,90.0,90.0,15.475999999999999,-0.001,metal
Hf,Ag,orthorhombic,5.04,5.386,9.549,90.0,90.0,90.0,12.96,0.0,metal
Hf,Al,cubic,3.627,3.627,3.627,90.0,90.0,90.0,9.539,0.0,metal
Hf,As,cubic,3.941,3.941,3.941,90.0,90.0,90.0,12.242,0.156,metal
